year,state,state_abv,total_ballots_counted,vap,noncitizen_pct,ineligible_prison,ineligible_probation,ineligible_parole,ineligible_felons_total,eligible_overseas,vep,vep_turnout_rate,vap_turnout_rate,election_type
1988,Virginia,VA,NA,4571637,0.032,14184,17945,6576,29733,NA,4395612,NA,NA,presidential
1988,Washington,WA,1923043,3465082,0.039,5816,64257,10745,48690,NA,3281254,0.5861,0.555,presidential
1988,West Virginia,WV,NA,1358249,0.004,1455,4811,807,4668,NA,1348148,NA,NA,presidential
1988,Wisconsin,WI,NA,3558322,0.013000000000000001,6353,26305,4128,23634,NA,3488430,NA,NA,presidential
1988,Wyoming,WY,186417,320695,0.01,945,2186,333,2371,NA,315117,0.5916,0.5813,presidential
1986,Alabama,AL,NA,2911819,0.006,11710,21371,3038,25434,NA,2868914,NA,NA,midterm
1986,Alaska,AK,182526,364871,0.025,2460,2885,119,4022,NA,351727,0.5189,0.5002,midterm
1986,Arizona,AZ,889668,2452624,0.046,9434,20283,2034,21610,NA,2318193,0.3838,0.3627,midterm
1986,Arkansas,AR,NA,1706578,0.006,4701,12700,4023,15074,NA,1681265,NA,NA,midterm
1986,California,CA,7617142,20222886,0.147,59484,0,33172,92656,NA,17157466,0.444,0.37670000000000003,midterm
1986,Colorado,CO,1096867,2372880,0.024,3804,0,1827,5631,NA,2310300,0.47479999999999994,0.46230000000000004,midterm
1986,Connecticut,CT,1025605,2479722,0.043,6905,41304,603,28160,NA,2344934,0.4374,0.41359999999999997,midterm
1986,Delaware,DE,165563,470828,0.016,2833,7985,978,7804,NA,455491,0.36349999999999993,0.3516,midterm
1986,District of Columbia,DC,134158,508553,0.065,6618,0,2980,9598,NA,465899,0.28800000000000003,0.2638,midterm
1986,Florida,FL,3429996,9158241,0.073,32237,139859,3478,105645,NA,8384044,0.40909999999999996,0.37449999999999994,midterm
1986,Georgia,GA,NA,4450093,0.015,16922,109485,10421,82086,NA,4301256,NA,NA,midterm
1986,Hawaii,HI,344416,775534,0.075,2180,0,0,2180,NA,715189,0.48160000000000003,0.44409999999999994,midterm
1986,Idaho,ID,392909,677205,0.019,1448,0,0,1448,NA,662890,0.5927,0.5802,midterm
1986,Illinois,IL,3322657,8343755,0.049,19456,0,0,19456,NA,7915455,0.41979999999999995,0.3982,midterm
1986,Indiana,IN,1619005,3990379,0.009000000000000001,10175,0,0,10175,NA,3944291,0.4105,0.4057,midterm
1986,Iowa,IA,922094,2049547,0.009000000000000001,2777,12584,1929,10998,NA,2020103,0.45649999999999996,0.4499,midterm
1986,Kansas,KS,NA,1788426,0.015,5345,0,0,5345,NA,1756255,NA,NA,midterm
1986,Kentucky,KY,NA,2687605,0.005,5288,6841,3370,12079,NA,2662088,NA,NA,midterm
1986,Louisiana,LA,NA,3069021,0.013000000000000001,14300,0,0,14300,NA,3014824,NA,NA,midterm
1986,Maine,ME,NA,870604,0.013999999999999999,0,0,0,0,NA,858416,NA,NA,midterm
1986,Maryland,MD,1161136,3401061,0.038,13326,69134,7494,55387,NA,3216434,0.361,0.3414,midterm
1986,Massachusetts,MA,1777276,4560556,0.051,0,0,0,0,NA,4327968,0.4106,0.3897,midterm
1986,Michigan,MI,2468009,6674856,0.02,20742,0,0,20742,NA,6520617,0.37849999999999995,0.3697,midterm
1986,Minnesota,MN,1456579,3089544,0.013999999999999999,2462,38901,1437,23350,NA,3022940,0.4818,0.4715,midterm
1986,Mississippi,MS,NA,1804699,0.005,6747,6458,3454,13430,NA,1782246,NA,NA,midterm
1986,Missouri,MO,NA,3717988,0.008,10309,33819,5229,32448,NA,3655796,NA,NA,midterm
1986,Montana,MT,326436,577604,0.008,1111,0,0,1111,NA,571872,0.5708,0.5652,midterm
1986,Nebraska,NE,577916,1141336,0.009000000000000001,2044,11265,304,7981,NA,1123083,0.5146000000000001,0.5064,midterm
1986,Nevada,NV,264365,747283,0.051,4551,5518,1529,8839,NA,700333,0.3775,0.35379999999999995,midterm
1986,New Hampshire,NH,257410,775686,0.019,782,0,0,782,NA,760166,0.3386,0.3318,midterm
1986,New Jersey,NJ,1639330,5819614,0.064,12020,51359,14064,51764,NA,5395395,0.3038,0.2817,midterm
1986,New Mexico,NM,408621,1026160,0.032,2416,4175,1147,5651,NA,987672,0.41369999999999996,0.3982,midterm
1986,New York,NY,4481718,13512043,0.087,38449,0,29325,67774,NA,12268721,0.3653,0.3317,midterm
1986,North Carolina,NC,NA,4749053,0.01,17698,58644,3322,50342,NA,4651220,NA,NA,midterm
1986,North Dakota,ND,295177,477812,0.006999999999999999,421,0,0,421,NA,474046,0.6227,0.6178,midterm
1986,Ohio,OH,3628870,7891503,0.011000000000000001,22463,0,0,22463,NA,7782233,0.46630000000000005,0.4598,midterm
1986,Oklahoma,OK,934447,2343190,0.013000000000000001,9708,22740,1670,22748,NA,2289981,0.40809999999999996,0.39879999999999993,midterm
1986,Oregon,OR,1088140,1990233,0.027999999999999997,4770,0,0,4770,NA,1929736,0.5639,0.5467,midterm
1986,Pennsylvania,PA,NA,8955720,0.013000000000000001,15201,0,0,15201,NA,8824095,NA,NA,midterm
1986,Rhode Island,RI,322724,756297,0.052000000000000005,1358,8174,453,5898,NA,711072,0.4539,0.4267,midterm
1986,South Carolina,SC,763493,2437430,0.008,11676,21110,3066,25297,NA,2392634,0.3191,0.3132,midterm
1986,South Dakota,SD,NA,495833,0.005,1081,0,0,1081,NA,492273,NA,NA,midterm
1986,Tennessee,TN,NA,3532177,0.006999999999999999,7591,26291,8600,29337,NA,3478115,NA,NA,midterm
1986,Texas,TX,NA,11732625,0.06,38534,290074,57509,241080,NA,10787588,NA,NA,midterm
1986,Utah,UT,445499,1049339,0.024,0,0,0,0,NA,1024155,0.435,0.42460000000000003,midterm
1986,Vermont,VT,211709,396034,0.016,0,0,0,0,NA,389697,0.5433,0.5346,midterm
1986,Virginia,VA,NA,4394143,0.028999999999999998,12930,17126,5767,27260,NA,4239453,NA,NA,midterm
1986,Washington,WA,1358160,3310457,0.036000000000000004,6603,49663,7666,39101,NA,3152180,0.43090000000000006,0.4103,midterm
1986,West Virginia,WV,449249,1380916,0.004,1472,4241,968,4561,NA,1370831,0.32770000000000005,0.32530000000000003,midterm
1986,Wisconsin,WI,NA,3495584,0.012,5736,24648,3854,21914,NA,3431723,NA,NA,midterm
1986,Wyoming,WY,168615,334385,0.01,861,1840,337,2118,NA,328923,0.5126000000000001,0.5043,midterm
1984,Alabama,AL,NA,2867180,0.005,10482,16338,2194,20845,NA,2831999,NA,NA,presidential
1984,Alaska,AK,213173,354410,0.023,1967,2064,147,3146,NA,343113,0.6213000000000001,0.6015,presidential
1984,Arizona,AZ,1051339,2263826,0.042,7845,16687,1660,17849,NA,2150896,0.48879999999999996,0.4644,presidential
1984,Arkansas,AR,NA,1689480,0.005,4482,8238,3463,12064,NA,1668969,NA,NA,presidential
1984,California,CA,9796375,19270739,0.134,43197,0,30645,73842,NA,16614618,0.5896,0.5084,presidential
1984,Colorado,CO,1343437,2325829,0.023,3231,0,1709,4940,NA,2267395,0.5925,0.5776,presidential
1984,Connecticut,CT,1490946,2431057,0.040999999999999995,5718,46681,868,29927,NA,2301457,0.6478,0.6133,presidential
1984,Delaware,DE,258182,455312,0.015,2202,6373,830,6219,NA,442263,0.5838,0.5670000000000001,presidential
1984,District of Columbia,DC,219193,505550,0.057999999999999996,4521,0,0,4521,NA,471707,0.4647,0.4336,presidential
1984,Florida,FL,4180051,8656427,0.068,26914,118318,5661,91734,NA,7976056,0.5241,0.48290000000000005,presidential
1984,Georgia,GA,NA,4243165,0.013000000000000001,15404,90057,7246,67679,NA,4120325,NA,NA,presidential
1984,Hawaii,HI,349253,750909,0.073,1965,0,0,1965,NA,694128,0.5032,0.46509999999999996,presidential
1984,Idaho,ID,421935,675772,0.017,1253,0,0,1253,NA,663031,0.6364,0.6244,presidential
1984,Illinois,IL,4969352,8327065,0.047,17114,0,0,17114,NA,7918579,0.6276,0.5968,presidential
1984,Indiana,IN,2268493,3960870,0.009000000000000001,9328,0,0,9328,NA,3915894,0.5793,0.5727,presidential
1984,Iowa,IA,1339886,2084995,0.008,2836,11924,1662,10460,NA,2057855,0.6511,0.6426000000000001,presidential
1984,Kansas,KS,NA,1779487,0.013000000000000001,4244,0,0,4244,NA,1752110,NA,NA,presidential
1984,Kentucky,KY,NA,2672424,0.005,4820,15004,3567,15889,NA,2643173,NA,NA,presidential
1984,Louisiana,LA,NA,3072074,0.013000000000000001,13659,0,0,13659,NA,3018478,NA,NA,presidential
1984,Maine,ME,NA,852022,0.013999999999999999,0,0,0,0,NA,840094,NA,NA,presidential
1984,Maryland,MD,1695924,3278321,0.034,13124,64827,7046,52584,NA,3114274,0.5446,0.5173000000000001,presidential
1984,Massachusetts,MA,2595054,4486676,0.048,0,0,0,0,NA,4271316,0.6076,0.5783999999999999,presidential
1984,Michigan,MI,3884854,6550877,0.02,14604,0,0,14604,NA,6405255,0.6065,0.593,presidential
1984,Minnesota,MN,2115317,3039490,0.013000000000000001,2167,31440,1418,19305,NA,2980672,0.7097,0.6959000000000001,presidential
1984,Mississippi,MS,NA,1787243,0.005,6115,6570,3108,12508,NA,1765799,NA,NA,presidential
1984,Missouri,MO,NA,3671506,0.008,8770,23574,4366,24923,NA,3617211,NA,NA,presidential
1984,Montana,MT,395006,584162,0.006999999999999999,964,0,0,964,NA,579109,0.6821,0.6761999999999999,presidential
1984,Nebraska,NE,670781,1152310,0.009000000000000001,1665,10763,361,7408,NA,1134531,0.5912000000000001,0.5821000000000001,presidential
1984,Nevada,NV,294413,697185,0.047,3488,5226,1187,7288,NA,657129,0.44799999999999995,0.42230000000000006,presidential
1984,New Hampshire,NH,406608,732480,0.018000000000000002,581,0,0,581,NA,718714,0.5657,0.5550999999999999,presidential
1984,New Jersey,NJ,3215941,5699440,0.059000000000000004,10363,44208,12206,44673,NA,5318500,0.6047,0.5643,presidential
1984,New Mexico,NM,522328,990632,0.028999999999999998,2129,3926,1194,5286,NA,956618,0.546,0.5273,presidential
1984,New York,NY,7000828,13373558,0.081,33109,0,24212,57321,NA,12232979,0.5723,0.5235,presidential
1984,North Carolina,NC,NA,4598151,0.009000000000000001,16371,52600,3892,46563,NA,4510205,NA,NA,presidential
1984,North Dakota,ND,324179,486449,0.006999999999999999,432,0,0,432,NA,482612,0.6716999999999999,0.6664,presidential
1984,Ohio,OH,4664223,7836806,0.011000000000000001,18619,0,0,18619,NA,7731982,0.6032,0.5952000000000001,presidential
1984,Oklahoma,OK,1290555,2373014,0.012,7872,18809,1880,19157,NA,2325381,0.555,0.5438,presidential
1984,Oregon,OR,1265824,1962501,0.026000000000000002,4224,0,0,4224,NA,1907252,0.6637,0.645,presidential
1984,Pennsylvania,PA,NA,8918353,0.013000000000000001,13090,0,0,13090,NA,8789324,NA,NA,presidential
1984,Rhode Island,RI,422851,739064,0.049,1221,7147,394,5189,NA,697661,0.6061,0.5721,presidential
1984,South Carolina,SC,1018701,2368236,0.006999999999999999,9892,17043,3441,21855,NA,2329803,0.43720000000000003,0.4302,presidential
1984,South Dakota,SD,NA,497849,0.005,921,0,0,921,NA,494439,NA,NA,presidential
1984,Tennessee,TN,NA,3463234,0.006,7307,23598,6524,25630,NA,3416825,NA,NA,presidential
1984,Texas,TX,NA,11397758,0.054000000000000006,36682,235568,40783,195249,NA,10587030,NA,NA,presidential
1984,Utah,UT,641846,1022083,0.023,0,0,0,0,NA,998575,0.6428,0.628,presidential
1984,Vermont,VT,235140,387620,0.016,0,0,0,0,NA,381418,0.6164999999999999,0.6066,presidential
1984,Virginia,VA,NA,4234017,0.026000000000000002,10839,16690,5986,25170,NA,4098763,NA,NA,presidential
1984,Washington,WA,1931546,3213263,0.034,6821,39181,5253,31665,NA,3072347,0.6286999999999999,0.6011,presidential
1984,West Virginia,WV,NA,1401733,0.004,1579,3597,724,4102,NA,1392024,NA,NA,presidential
1984,Wisconsin,WI,NA,3468053,0.011000000000000001,4974,22426,3853,20040,NA,3409864,NA,NA,presidential
1984,Wyoming,WY,196153,343957,0.01,724,1708,352,1930,NA,338587,0.5793,0.5703,presidential
1982,Alabama,AL,NA,2813033,0.005,9233,14229,2266,18614,NA,2780354,NA,NA,midterm
1982,Alaska,AK,199458,316787,0.022000000000000002,1322,1816,101,2331,NA,307487,0.6486999999999999,0.6296,midterm
1982,Arizona,AZ,742923,2112246,0.038,6069,14949,1527,15071,NA,2016910,0.36829999999999996,0.3517,midterm
1982,Arkansas,AR,NA,1656707,0.005,3922,3384,3061,8675,NA,1639748,NA,NA,midterm
1982,California,CA,8064314,18448245,0.121,34640,0,18913,53553,NA,16162454,0.499,0.4371,midterm
1982,Colorado,CO,1037774,2248839,0.021,3042,0,1202,4244,NA,2197369,0.47230000000000005,0.46149999999999997,midterm
1982,Connecticut,CT,1112428,2369975,0.04,5156,33061,1311,22998,NA,2252178,0.4939,0.4694,midterm
1982,Delaware,DE,195726,441374,0.013999999999999999,2068,4626,621,5002,NA,430193,0.455,0.44339999999999996,midterm
1982,District of Columbia,DC,NA,500492,0.051,4081,0,0,4081,NA,470886,NA,NA,midterm
1982,Florida,FL,2211624,8139171,0.063,27830,57074,5974,62341,NA,7564062,0.3554,0.2717,midterm
1982,Georgia,GA,NA,4047788,0.011000000000000001,14405,78097,4897,58351,NA,3944911,NA,NA,midterm
1982,Hawaii,HI,325459,724189,0.071,1461,0,0,1461,NA,671311,0.48479999999999995,0.44939999999999997,midterm
1982,Idaho,ID,332237,662251,0.016,1044,0,0,1044,NA,650611,0.5107,0.5017,midterm
1982,Illinois,IL,3856875,8284606,0.044000000000000004,14293,0,0,14293,NA,7905790,0.48790000000000006,0.46549999999999997,midterm
1982,Indiana,IN,1834225,3921907,0.009000000000000001,8790,0,0,8790,NA,3877820,0.473,0.4677,midterm
1982,Iowa,IA,1050495,2094031,0.008,2829,10625,1050,9192,NA,2068087,0.508,0.5017,midterm
1982,Kansas,KS,NA,1761238,0.012,3078,0,0,3078,NA,1737025,NA,NA,midterm
1982,Kentucky,KY,NA,2642810,0.005,4031,14516,3430,14719,NA,2614877,NA,NA,midterm
1982,Louisiana,LA,NA,3029834,0.012,10930,0,0,10930,NA,2982546,NA,NA,midterm
1982,Maine,ME,NA,828907,0.013000000000000001,0,0,0,0,NA,818131,NA,NA,midterm
1982,Maryland,MD,1190011,3174995,0.03,11617,52603,6024,43943,NA,3035802,0.392,0.37479999999999997,midterm
1982,Massachusetts,MA,2103780,4375262,0.044000000000000004,0,0,0,0,NA,4182750,0.503,0.4808,midterm
1982,Michigan,MI,3135928,6498711,0.019,14913,0,0,14913,NA,6360322,0.493,0.4825,midterm
1982,Minnesota,MN,1834737,2993256,0.011000000000000001,2081,24320,1479,15720,NA,2944610,0.6231,0.613,midterm
1982,Mississippi,MS,NA,1762406,0.004,5484,6304,2914,11550,NA,1743806,NA,NA,midterm
1982,Missouri,MO,NA,3615526,0.006999999999999999,7445,21637,2556,20820,NA,3569397,NA,NA,midterm
1982,Montana,MT,328082,574592,0.006999999999999999,914,0,0,914,NA,569656,0.5759000000000001,0.5710000000000001,midterm
1982,Nebraska,NE,559422,1145316,0.008,1739,9964,309,7030,NA,1129123,0.4954,0.48839999999999995,midterm
1982,Nevada,NV,242578,655823,0.044000000000000004,2753,4733,1065,6185,NA,620782,0.3908,0.3699,midterm
1982,New Hampshire,NH,289057,698424,0.017,445,0,0,445,NA,686106,0.4213,0.4139,midterm
1982,New Jersey,NJ,2286925,5563627,0.054000000000000006,8191,38186,10514,37798,NA,5225393,0.43770000000000003,0.41100000000000003,midterm
1982,New Mexico,NM,417945,949133,0.026000000000000002,1718,3854,1206,4851,NA,919605,0.45449999999999996,0.4403,midterm
1982,New York,NY,5437367,13150573,0.075,27945,0,21062,49007,NA,12115273,0.4488,0.4134999999999999,midterm
1982,North Carolina,NC,NA,4427095,0.008,16569,44274,6910,45616,NA,4346062,NA,NA,midterm
1982,North Dakota,ND,272876,480367,0.006999999999999999,322,0,0,322,NA,476682,0.5724,0.5680999999999999,midterm
1982,Ohio,OH,3551995,7793022,0.011000000000000001,17317,0,0,17317,NA,7689982,0.46190000000000003,0.4558,midterm
1982,Oklahoma,OK,901488,2346265,0.012,6500,14749,1858,15733,NA,2302377,0.39149999999999996,0.38420000000000004,midterm
1982,Oregon,OR,1063913,1946116,0.024,3900,0,0,3900,NA,1895509,0.5613,0.5467,midterm
1982,Pennsylvania,PA,NA,8869173,0.012,10508,0,0,10508,NA,8752235,NA,NA,midterm
1982,Rhode Island,RI,370928,723060,0.046,1037,6501,327,4615,NA,685184,0.5414,0.513,midterm
1982,South Carolina,SC,688300,2297223,0.006999999999999999,9137,16981,3175,20803,NA,2260339,0.3045,0.2996,midterm
1982,South Dakota,SD,NA,492367,0.004,791,0,0,791,NA,489607,NA,NA,midterm
1982,Tennessee,TN,NA,3393233,0.006,7869,10101,3303,16223,NA,3356651,NA,NA,midterm
1982,Texas,TX,NA,10910762,0.049,36149,177270,26274,151058,NA,10225077,NA,NA,midterm
1982,Utah,UT,537207,984073,0.022000000000000002,0,0,0,0,NA,962423,0.5582,0.5459,midterm
1982,Vermont,VT,172084,379067,0.016,0,0,0,0,NA,373002,0.46130000000000004,0.45399999999999996,midterm
1982,Virginia,VA,NA,4076585,0.023,10079,14813,6487,23973,NA,3958851,NA,NA,midterm
1982,Washington,WA,1404831,3138109,0.031,6264,60142,3047,39382,NA,3001446,0.46809999999999996,0.44770000000000004,midterm
1982,West Virginia,WV,NA,1409116,0.004,1547,2711,610,3513,NA,1399967,NA,NA,midterm
1982,Wisconsin,WI,NA,3426394,0.01,4714,19603,3125,17641,NA,3374489,NA,NA,midterm
1982,Wyoming,WY,172065,349060,0.009000000000000001,702,1303,244,1598,NA,344320,0.4997,0.49290000000000006,midterm
1980,Alabama,AL,NA,2753078,0.004,6543,10985,2547,14583,NA,2727483,NA,NA,presidential
1980,Alaska,AK,162653,277261,0.02,822,1181,93,1506,NA,270210,0.602,0.5866,presidential
1980,Arizona,AZ,898183,1968947,0.034,4372,12584,1093,11757,NA,1890246,0.4752,0.45620000000000005,presidential
1980,Arkansas,AR,NA,1624917,0.005,2911,2400,2855,6966,NA,1609826,NA,NA,presidential
1980,California,CA,8775459,17551451,0.10800000000000001,24569,0,15253,39822,NA,15616072,0.562,0.5,presidential
1980,Colorado,CO,1225549,2118092,0.02,2629,0,927,3556,NA,2072174,0.5914,0.5786,presidential
1980,Connecticut,CT,1423403,2305904,0.038,4308,22981,1932,17731,NA,2200549,0.6467999999999999,0.6173000000000001,presidential
1980,Delaware,DE,239136,430879,0.013000000000000001,1474,3762,619,3974,NA,421304,0.5676000000000001,0.555,presidential
1980,District of Columbia,DC,178434,496230,0.045,3145,0,0,3145,NA,470755,0.379,0.35960000000000003,presidential
1980,Florida,FL,2923736,7575002,0.057999999999999996,20735,38906,8823,49011,NA,7086641,0.5203,0.386,presidential
1980,Georgia,GA,NA,3870251,0.009000000000000001,12178,58450,3169,44572,NA,3790847,NA,NA,presidential
1980,Hawaii,HI,318026,695906,0.069,985,0,0,985,NA,646903,0.49160000000000004,0.457,presidential
1980,Idaho,ID,446045,644004,0.015,817,0,0,817,NA,633527,0.7041000000000001,0.6926000000000001,presidential
1980,Illinois,IL,4868890,8216218,0.040999999999999995,11899,0,0,11899,NA,7867454,0.6189,0.5926,presidential
1980,Indiana,IN,2275433,3885473,0.008,6683,0,0,6683,NA,3847706,0.5914,0.5856,presidential
1980,Iowa,IA,1314258,2093321,0.006999999999999999,2481,8815,639,7528,NA,2071140,0.6346,0.6278,presidential
1980,Kansas,KS,NA,1726471,0.011000000000000001,2494,0,0,2494,NA,1704986,NA,NA,presidential
1980,Kentucky,KY,NA,2592185,0.005,3588,12400,8120,17908,NA,2561316,NA,NA,presidential
1980,Louisiana,LA,NA,2910776,0.011000000000000001,8889,0,0,8889,NA,2869868,NA,NA,presidential
1980,Maine,ME,NA,810240,0.013000000000000001,0,0,0,0,NA,799707,NA,NA,presidential
1980,Maryland,MD,1557709,3081409,0.027000000000000003,7731,41661,6436,34998,NA,2963213,0.5257000000000001,0.5055,presidential
1980,Massachusetts,MA,2566807,4281265,0.04,0,0,0,0,NA,4110014,0.6244999999999999,0.5994999999999999,presidential
1980,Michigan,MI,3978647,6514790,0.019,15124,0,0,15124,NA,6375885,0.624,0.6107,presidential
1980,Minnesota,MN,2079451,2929927,0.01,2001,27000,1534,17035,NA,2883593,0.7211,0.7097,presidential
1980,Mississippi,MS,NA,1719825,0.004,3902,4864,2292,8626,NA,1704320,NA,NA,presidential
1980,Missouri,MO,NA,3571609,0.006999999999999999,5726,17400,2395,16821,NA,3529787,NA,NA,presidential
1980,Montana,MT,371976,559165,0.006999999999999999,739,0,0,739,NA,554512,0.6708,0.6652,presidential
1980,Nebraska,NE,651281,1129653,0.008,1446,7980,292,5728,NA,1114888,0.5842,0.5765,presidential
1980,Nevada,NV,297318,602463,0.04,1839,4989,1052,5386,NA,572978,0.5189,0.49349999999999994,presidential
1980,New Hampshire,NH,402415,671558,0.016,326,0,0,326,NA,660487,0.6093,0.5992000000000001,presidential
1980,New Jersey,NJ,2999879,5420255,0.049,5884,29239,8911,29415,NA,5125248,0.5853,0.5535,presidential
1980,New Mexico,NM,464848,897946,0.023,1279,2794,884,3560,NA,873733,0.532,0.5177,presidential
1980,New York,NY,6359218,12932357,0.068,21815,0,19652,41467,NA,12011490,0.5294,0.4917,presidential
1980,North Carolina,NC,NA,4272156,0.006999999999999999,15513,36467,6496,40243,NA,4202008,NA,NA,presidential
1980,North Dakota,ND,314525,465447,0.006,253,0,0,253,NA,462401,0.6801999999999999,0.6757,presidential
1980,Ohio,OH,4378937,7732705,0.011000000000000001,13489,0,0,13489,NA,7634156,0.5736,0.5663,presidential
1980,Oklahoma,OK,1172303,2201257,0.011000000000000001,4796,14360,2232,14208,NA,2162835,0.542,0.5326000000000001,presidential
1980,Oregon,OR,1209691,1925651,0.022000000000000002,3177,0,0,3177,NA,1880110,0.6434000000000001,0.6282,presidential
1980,Pennsylvania,PA,NA,8774885,0.012,8171,0,0,8171,NA,8661415,NA,NA,presidential
1980,Rhode Island,RI,423349,709692,0.043,813,5501,257,3821,NA,675354,0.6269,0.5965,presidential
1980,South Carolina,SC,922397,2212354,0.006,7862,20589,3124,21281,NA,2177799,0.42349999999999993,0.41690000000000005,presidential
1980,South Dakota,SD,NA,486893,0.004,635,0,0,635,NA,484310,NA,NA,presidential
1980,Tennessee,TN,NA,3318036,0.005,7022,9130,3097,14684,NA,3286762,NA,NA,presidential
1980,Texas,TX,NA,10120613,0.043,29892,131996,17235,113125,NA,9572302,NA,NA,presidential
1980,Utah,UT,609691,934767,0.021,0,0,0,0,NA,915137,0.6661999999999999,0.6522,presidential
1980,Vermont,VT,215500,369147,0.016,0,0,0,0,NA,363241,0.5932999999999999,0.5838,presidential
1980,Virginia,VA,NA,3927383,0.02,8920,11463,4783,19435,NA,3829400,NA,NA,presidential
1980,Washington,WA,1772904,3037193,0.028999999999999998,4399,12527,14669,25332,NA,2923782,0.6064,0.5837,presidential
1980,West Virginia,WV,742150,1396595,0.005,1257,2650,475,3057,NA,1386555,0.5352,0.5314,presidential
1980,Wisconsin,WI,NA,3371087,0.01,3980,19088,2639,16163,NA,3321213,NA,NA,presidential
1980,Wyoming,WY,181004,330784,0.009000000000000001,534,940,154,1158,NA,326649,0.5540999999999999,0.5472,presidential
